motor_name,avg_voltage_v,prop,throttle_pct,thrust_g,voltage_v,current_a,power_w,efficiency_gw,rpm
iFlight XING-E Pro 2207 2450KV,16.0,5.0x5.0,60,655.0,16,12.33,197.3,3.32,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x5.0,70,821.0,16,17.08,273.3,3.004,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x5.0,80,1036.0,16,24.22,387.5,2.673,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x5.0,90,1223.0,16,31.48,503.7,2.428,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x5.0,100,1498.0,16,39.56,633.0,2.367,
iFlight XING-E Pro 2207 2450KV,16.0,5.1x3.1x3,50,483.0,16,7.33,117.3,4.118,
iFlight XING-E Pro 2207 2450KV,16.0,5.1x3.1x3,60,622.0,16,10.93,174.9,3.557,
iFlight XING-E Pro 2207 2450KV,16.0,5.1x3.1x3,70,799.0,16,15.35,245.6,3.253,
iFlight XING-E Pro 2207 2450KV,16.0,5.1x3.1x3,80,1051.0,16,21.35,341.6,3.077,
iFlight XING-E Pro 2207 2450KV,16.0,5.1x3.1x3,90,1189.0,16,27.75,444.0,2.678,
iFlight XING-E Pro 2207 2450KV,16.0,5.1x3.1x3,100,1391.0,16,36.68,570.9,2.437,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.5,50,476.0,16,6.8,108.8,4.375,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.5,60,636.0,16,10.27,164.3,3.87,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.5,70,792.0,16,14.47,231.5,3.421,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.5,80,1008.0,16,19.55,312.8,3.223,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.5,90,1207.0,16,25.22,403.5,2.991,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.5,100,1465.0,16,32.02,512.3,2.86,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.3,50,457.0,16,7.67,122.7,3.724,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.3,60,619.0,16,10.93,174.9,3.54,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.3,70,765.0,16,15.28,244.5,3.129,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.3,80,982.0,16,21.35,341.6,2.875,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.3,90,1195.0,16,27.68,442.9,2.698,
iFlight XING-E Pro 2207 2450KV,16.0,5.0x4.3,100,1398.0,16,35.48,567.7,2.463,
iFlight XING-E Pro 2207 2450KV,16.0,6.0x4.5,50,648.0,16,9.33,149.3,4.341,
iFlight XING-E Pro 2207 2450KV,16.0,6.0x4.5,60,798.0,16,13.87,221.9,3.596,
iFlight XING-E Pro 2207 2450KV,16.0,6.0x4.5,70,1042.0,16,19.42,310.7,3.354,
iFlight XING-E Pro 2207 2450KV,16.0,6.0x4.5,80,1315.0,16,26.08,417.3,3.151,
iFlight XING-E Pro 2207 2450KV,16.0,6.0x4.5,90,1496.0,16,34.15,546.4,2.738,
iFlight XING-E Pro 2207 2450KV,16.0,6.0x4.5,100,1679.0,16,42.63,682.1,2.462,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x5.0,50,612.0,16,10.6,169.6,3.608,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x5.0,60,799.0,16,15.88,254.1,3.145,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x5.0,70,998.0,16,22.42,358.7,2.782,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x5.0,80,1195.0,16,30.48,487.7,2.45,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x5.0,90,1371.0,16,38.68,618.9,2.215,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x5.0,100,1592.0,16,47.77,764.3,2.083,
iFlight XING-E Pro 2207 2750KV,16.0,5.1x3.1x3,50,589.0,16,9.4,150.4,3.916,
iFlight XING-E Pro 2207 2750KV,16.0,5.1x3.1x3,60,767.0,16,14.07,225.1,3.407,
iFlight XING-E Pro 2207 2750KV,16.0,5.1x3.1x3,70,966.0,16,20.15,322.4,2.996,
iFlight XING-E Pro 2207 2750KV,16.0,5.1x3.1x3,80,1118.0,16,27.28,436.5,2.561,
iFlight XING-E Pro 2207 2750KV,16.0,5.1x3.1x3,90,1261.0,16,34.68,554.9,2.273,
iFlight XING-E Pro 2207 2750KV,16.0,5.1x3.1x3,100,1522.0,16,43.23,691.7,2.2,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.5,50,541.0,16,8.73,139.7,3.873,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.5,60,765.0,16,12.73,203.7,3.756,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.5,70,974.0,16,18.28,292.5,3.33,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.5,80,1157.0,16,24.75,396.0,2.922,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.5,90,1298.0,16,32.02,512.3,2.534,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.5,100,1556.0,16,39.97,639.5,2.433,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.3,50,513.0,16,9.6,153.6,3.34,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.3,60,726.0,16,14.2,227.2,3.195,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.3,70,936.0,16,20.22,323.5,2.893,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.3,80,1131.0,16,27.15,434.4,2.604,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.3,90,1261.0,16,34.48,551.7,2.286,
iFlight XING-E Pro 2207 2750KV,16.0,5.0x4.3,100,1525.0,16,42.77,684.3,2.228,
iFlight XING-E Pro 2207 2750KV,16.0,6.0x4.5,50,723.0,16,11.73,187.7,3.852,
iFlight XING-E Pro 2207 2750KV,16.0,6.0x4.5,60,861.0,16,17.35,277.6,3.102,
iFlight XING-E Pro 2207 2750KV,16.0,6.0x4.5,70,1237.0,16,24.48,391.7,3.158,
iFlight XING-E Pro 2207 2750KV,16.0,6.0x4.5,80,1391.0,16,32.28,516.5,2.693,
iFlight XING-E Pro 2207 2750KV,16.0,6.0x4.5,90,1559.0,16,40.7,651.2,2.394,
iFlight XING-E Pro 2207 2750KV,16.0,6.0x4.5,100,1732.0,16,50.03,800.5,2.164,
iFlight XING2 2809 1600KV,24.0,6.0x4.2 GF6042,50,754,23.98,11.18,268.1,2.81,
iFlight XING2 2809 1600KV,24.0,6.0x4.2 GF6042,60,1024,23.93,16.57,396.5,2.58,
iFlight XING2 2809 1600KV,24.0,6.0x4.2 GF6042,70,1377,23.83,25.43,606.0,2.27,
iFlight XING2 2809 1600KV,24.0,6.0x4.2 GF6042,80,1696,23.73,35.28,837.2,2.03,
iFlight XING2 2809 1600KV,24.0,6.0x4.2 GF6042,90,1984,23.63,45.46,1074.2,1.85,
iFlight XING2 2809 1600KV,24.0,6.0x4.2 GF6042,100,2207,23.52,55.46,1304.4,1.69,
iFlight XING2 2809 1600KV,24.0,7.0x4.0 GF7040,50,920,23.92,11.95,285.8,3.22,
iFlight XING2 2809 1600KV,24.0,7.0x4.0 GF7040,60,1267,23.84,18.41,438.9,2.89,
iFlight XING2 2809 1600KV,24.0,7.0x4.0 GF7040,70,1690,23.74,27.92,662.8,2.55,
iFlight XING2 2809 1600KV,24.0,7.0x4.0 GF7040,80,2036,23.63,39.09,923.7,2.2,
iFlight XING2 2809 1600KV,24.0,7.0x4.0 GF7040,90,2288,23.52,50.19,1180.5,1.94,
iFlight XING2 2809 1600KV,24.0,7.0x4.0 GF7040,100,2496,23.4,62.24,1456.4,1.71,
iFlight XING2 3110 1250KV,24.0,8.0x4.0x3 HQ,50,1391.4,23.8,14.74,350.8,3.97,
iFlight XING2 3110 1250KV,24.0,8.0x4.0x3 HQ,60,1947.7,23.58,24.23,571.3,3.41,
iFlight XING2 3110 1250KV,24.0,8.0x4.0x3 HQ,70,2521.3,23.31,35.98,838.7,3.01,
iFlight XING2 3110 1250KV,24.0,8.0x4.0x3 HQ,80,3048.6,22.97,50.88,1168.7,2.61,
iFlight XING2 3110 1250KV,24.0,8.0x4.0x3 HQ,90,3553.8,22.58,68.44,1545.3,2.3,
iFlight XING2 3110 1250KV,24.0,8.0x4.0x3 HQ,100,3742.3,22.36,75.88,1696.7,2.21,
iFlight XING2 3110 1250KV,24.0,8.0x4.5x3 HQ,50,1521.6,24.9,16.0,398.4,3.82,
iFlight XING2 3110 1250KV,24.0,8.0x4.5x3 HQ,60,2119.6,24.69,26.22,647.4,3.27,
iFlight XING2 3110 1250KV,24.0,8.0x4.5x3 HQ,70,2715.6,24.38,38.85,947.2,2.87,
iFlight XING2 3110 1250KV,24.0,8.0x4.5x3 HQ,80,3267.0,24.02,54.87,1318.0,2.48,
iFlight XING2 3110 1250KV,24.0,8.0x4.5x3 HQ,90,3745.9,23.55,70.9,1669.7,2.24,
iFlight XING2 3110 1250KV,24.0,8.0x4.5x3 HQ,100,3869.9,23.34,84.68,1976.4,1.96,
